month,market,channel,product,product_cost,freight_cost,tariff_cost,warehouse_cost
2026-02,Rest of Europe,Official Website,Stick Vacuum,50874.25,4098.03,5122.54,1536.76
2026-02,Rest of Europe,Official Website,Washer-Dryer,44687.17,3370.03,4212.54,1263.76
2026-02,Rest of Europe,Official Website,Other Smart Home,42838.52,3743.39,4679.24,1403.77
2026-02,Rest of Europe,Offline Retail,Robot Vacuum,327698.05,29449.7,36812.12,11043.64
2026-02,Rest of Europe,Offline Retail,Wet-Dry Vacuum,126202.48,10424.13,13030.16,3909.05
2026-02,Rest of Europe,Offline Retail,Stick Vacuum,66677.32,5250.13,6562.66,1968.8
2026-02,Rest of Europe,Offline Retail,Washer-Dryer,63438.15,4670.67,5838.33,1751.5
2026-02,Rest of Europe,Offline Retail,Other Smart Home,56980.75,4804.76,6005.95,1801.78
2026-02,Rest of Europe,Distributors,Robot Vacuum,333112.22,28351.6,35439.51,10631.85
2026-02,Rest of Europe,Distributors,Wet-Dry Vacuum,114828.32,9762.03,12202.54,3660.76
2026-02,Rest of Europe,Distributors,Stick Vacuum,75832.83,5834.08,7292.6,2187.78
2026-02,Rest of Europe,Distributors,Washer-Dryer,60800.13,4564.98,5706.23,1711.87
2026-02,Rest of Europe,Distributors,Other Smart Home,61290.53,5251.45,6564.32,1969.3
2026-02,Rest of Europe,Other E-commerce,Robot Vacuum,170519.79,15018.97,18773.72,5632.11
2026-02,Rest of Europe,Other E-commerce,Roborock H1 (Unreleased),61301.72,5116.34,6395.43,1918.63
2026-02,Rest of Europe,Other E-commerce,Stick Vacuum,35369.92,2777.47,3471.83,1041.55
2026-02,Rest of Europe,Other E-commerce,Washer-Dryer,31843.23,2466.0,3082.5,924.75
2026-02,Rest of Europe,Other E-commerce,Other Smart Home,29075.97,2445.54,3056.92,917.08
2026-02,Rest of Asia,Amazon,Robot Vacuum,571921.41,48831.8,24415.9,18311.92
2026-02,Rest of Asia,Amazon,Wet-Dry Vacuum,171593.51,14341.93,7170.97,5378.23
2026-02,Rest of Asia,Amazon,Stick Vacuum,107911.73,8424.08,4212.04,3159.03
2026-02,Rest of Asia,Amazon,Washer-Dryer,93611.36,7249.89,3624.94,2718.71
2026-02,Rest of Asia,Amazon,Other Smart Home,89395.05,7094.85,3547.42,2660.57
2026-02,Rest of Asia,Official Website,Robot Vacuum,177871.01,16139.19,8069.59,6052.2
2026-02,Rest of Asia,Official Website,Wet-Dry Vacuum,71117.35,6037.69,3018.84,2264.13
2026-02,Rest of Asia,Official Website,Stick Vacuum,38350.91,2933.89,1466.94,1100.21
2026-02,Rest of Asia,Official Website,Washer-Dryer,32615.74,2542.85,1271.42,953.57
2026-02,Rest of Asia,Official Website,Other Smart Home,37461.34,2978.7,1489.35,1117.01
2026-02,Rest of Asia,Offline Retail,Robot Vacuum,295348.22,25569.07,12784.53,9588.4
2026-02,Rest of Asia,Offline Retail,Wet-Dry Vacuum,98956.7,8284.83,4142.41,3106.81
2026-02,Rest of Asia,Offline Retail,Stick Vacuum,57246.27,4843.16,2421.58,1816.19
2026-02,Rest of Asia,Offline Retail,Washer-Dryer,45061.37,3468.27,1734.13,1300.6
2026-02,Rest of Asia,Offline Retail,Other Smart Home,47643.23,3958.2,1979.1,1484.33
2026-02,Rest of Asia,Distributors,Robot Vacuum,294947.8,25330.59,12665.3,9498.97
2026-02,Rest of Asia,Distributors,Wet-Dry Vacuum,104571.98,8317.95,4158.98,3119.23
2026-02,Rest of Asia,Distributors,Stick Vacuum,55360.65,4521.77,2260.89,1695.66
2026-02,Rest of Asia,Distributors,Washer-Dryer,49881.02,3746.94,1873.47,1405.1
2026-02,Rest of Asia,Distributors,Other Smart Home,45976.67,3745.39,1872.69,1404.52
2026-02,Rest of Asia,Other E-commerce,Robot Vacuum,163353.58,14067.32,7033.66,5275.24
2026-02,Rest of Asia,Other E-commerce,Wet-Dry Vacuum,54020.8,4435.38,2217.69,1663.27
2026-02,Rest of Asia,Other E-commerce,Stick Vacuum,30469.75,2588.42,1294.21,970.66
2026-02,Rest of Asia,Other E-commerce,Washer-Dryer,22564.4,1743.85,871.93,653.95
2026-02,Rest of Asia,Other E-commerce,Other Smart Home,24128.47,2082.92,1041.46,781.1
2026-03,China,Amazon,Robot Vacuum,5379347.06,481088.32,240544.16,180408.12
2026-03,China,Amazon,Wet-Dry Vacuum,2176023.18,176156.25,88078.12,66058.59
2026-03,China,Amazon,Stick Vacuum,1244340.5,98644.2,49322.1,36991.57
2026-03,China,Amazon,Washer-Dryer,1027698.24,76421.54,38210.77,28658.08
2026-03,China,Amazon,Other Smart Home,1021546.51,84264.94,42132.47,31599.35
2026-03,China,Official Website,Robot Vacuum,2140009.34,197932.48,98966.24,74224.68
2026-03,China,Official Website,Wet-Dry Vacuum,824157.21,74298.63,37149.32,27861.99
2026-03,China,Official Website,Stick Vacuum,490219.55,39043.26,19521.63,14641.22
2026-03,China,Official Website,Washer-Dryer,387554.87,30004.48,15002.24,11251.68
2026-03,China,Official Website,Other Smart Home,385725.43,33114.31,16557.16,12417.87
2026-03,China,Offline Retail,Robot Vacuum,2695207.48,252453.9,126226.95,94670.21
2026-03,China,Offline Retail,Wet-Dry Vacuum,1172098.39,99876.37,49938.18,37453.64
2026-03,China,Offline Retail,Stick Vacuum,564094.94,45392.45,22696.22,17022.17
2026-03,China,Offline Retail,Washer-Dryer,519322.21,39165.48,19582.74,14687.05
2026-03,China,Offline Retail,Other Smart Home,553268.59,45846.28,22923.14,17192.35
2026-03,China,Distributors,Robot Vacuum,3252757.86,275827.55,137913.78,103435.33
2026-03,China,Distributors,Wet-Dry Vacuum,1121848.56,96484.99,48242.49,36181.87
2026-03,China,Distributors,Stick Vacuum,637960.6,49722.59,24861.3,18645.97
2026-03,China,Distributors,Washer-Dryer,591748.85,45454.64,22727.32,17045.49
2026-03,China,Distributors,Other Smart Home,502145.47,40991.2,20495.6,15371.7
2026-03,China,Other E-commerce,Robot Vacuum,1612573.52,145241.88,72620.94,54465.7
2026-03,China,Other E-commerce,Wet-Dry Vacuum,639606.47,51640.28,25820.14,19365.11
2026-03,China,Other E-commerce,Stick Vacuum,343333.34,27225.54,13612.77,10209.58
2026-03,China,Other E-commerce,Washer-Dryer,261437.5,20529.03,10264.51,7698.39
2026-03,China,Other E-commerce,Other Smart Home,290876.89,24248.49,12124.24,9093.18
2026-03,United States,Amazon,Robot Vacuum,1944522.72,174097.65,217622.06,65286.62
2026-03,United States,Amazon,Wet-Dry Vacuum,705400.78,57933.21,72416.51,21724.95
2026-03,United States,Amazon,Stick Vacuum,395961.92,32839.24,41049.05,12314.72
2026-03,United States,Amazon,Washer-Dryer,330038.5,25409.95,31762.44,9528.73
2026-03,United States,Amazon,Other Smart Home,343361.26,28278.08,35347.6,10604.28
2026-03,United States,Official Website,Robot Vacuum,763486.21,67798.27,84747.84,25424.35
2026-03,United States,Official Website,Wet-Dry Vacuum,304295.32,24373.07,30466.34,9139.9
2026-03,United States,Official Website,Stick Vacuum,175228.03,13700.12,17125.15,5137.54
2026-03,United States,Official Website,Washer-Dryer,131322.17,10103.97,12629.97,3788.99
2026-03,United States,Official Website,Other Smart Home,139264.15,11530.39,14412.99,4323.9
2026-03,United States,Offline Retail,Robot Vacuum,1125447.01,99160.19,123950.23,37185.07
2026-03,United States,Offline Retail,Wet-Dry Vacuum,384696.42,31674.8,39593.5,11878.05
2026-03,United States,Offline Retail,Stick Vacuum,220752.48,18683.49,23354.36,7006.31
2026-03,United States,Offline Retail,Washer-Dryer,167807.02,13026.06,16282.58,4884.77
2026-03,United States,Offline Retail,Other Smart Home,172416.85,15037.75,18797.19,5639.16
2026-03,United States,Distributors,Robot Vacuum,1169111.09,100082.96,125103.7,37531.11
2026-03,United States,Distributors,Wet-Dry Vacuum,375952.4,31386.66,39233.33,11770.0
2026-03,United States,Distributors,Stick Vacuum,209499.34,16857.73,21072.16,6321.65
2026-03,United States,Distributors,Washer-Dryer,196550.5,14723.16,18403.95,5521.18
2026-03,United States,Distributors,Other Smart Home,199736.01,16436.42,20545.53,6163.66
2026-03,United States,Other E-commerce,Robot Vacuum,543344.59,49989.91,62487.38,18746.22
2026-03,United States,Other E-commerce,Wet-Dry Vacuum,194207.03,16218.42,20273.02,6081.91
2026-03,United States,Other E-commerce,Stick Vacuum,106039.72,8569.34,10711.68,3213.5
2026-03,United States,Other E-commerce,Washer-Dryer,84227.48,6836.85,8546.06,2563.82
2026-03,United States,Other E-commerce,Other Smart Home,92521.89,7873.2,9841.5,2952.45
2026-03,Germany,Amazon,Robot Vacuum,789416.31,70558.85,35279.43,26459.57
2026-03,Germany,Amazon,Wet-Dry Vacuum,323012.13,27010.83,13505.41,10129.06
2026-03,Germany,Amazon,Stick Vacuum,158303.33,13253.61,6626.81,4970.11
2026-03,Germany,Amazon,Washer-Dryer,166303.32,12365.34,6182.67,4637.0
2026-03,Germany,Amazon,Other Smart Home,152230.51,12724.85,6362.43,4771.82
2026-03,Germany,Official Website,Robot Vacuum,366993.83,32584.96,16292.48,12219.36
2026-03,Germany,Official Website,Wet-Dry Vacuum,131779.09,10851.17,5425.58,4069.19
2026-03,Germany,Official Website,Stick Vacuum,79943.43,6550.34,3275.17,2456.38
2026-03,Germany,Official Website,Washer-Dryer,56461.63,4284.54,2142.27,1606.7
2026-03,Germany,Official Website,Other Smart Home,69502.19,5856.34,2928.17,2196.13
2026-03,Germany,Offline Retail,Robot Vacuum,469062.47,42846.92,21423.46,16067.59
2026-03,Germany,Offline Retail,Wet-Dry Vacuum,172365.99,14120.9,7060.45,5295.34
2026-03,Germany,Offline Retail,Stick Vacuum,117346.68,8985.63,4492.81,3369.61
2026-03,Germany,Offline Retail,Washer-Dryer,83933.34,6319.0,3159.5,2369.63
2026-03,Germany,Offline Retail,Other Smart Home,86712.37,7031.34,3515.67,2636.75
2026-03,Germany,Distributors,Robot Vacuum,525712.93,47471.49,23735.75,17801.81
2026-03,Germany,Distributors,Wet-Dry Vacuum,166357.95,14561.05,7280.53,5460.4
2026-03,Germany,Distributors,Stick Vacuum,112037.17,8579.44,4289.72,3217.29
2026-03,Germany,Distributors,Washer-Dryer,88904.44,6441.76,3220.88,2415.66
2026-03,Germany,Distributors,Other Smart Home,101186.58,8059.2,4029.6,3022.2
2026-03,Germany,Other E-commerce,Robot Vacuum,266263.59,23908.72,11954.36,8965.77
2026-03,Germany,Other E-commerce,Wet-Dry Vacuum,89891.57,7759.75,3879.88,2909.91
2026-03,Germany,Other E-commerce,Stick Vacuum,55749.82,4607.28,2303.64,1727.73
2026-03,Germany,Other E-commerce,Washer-Dryer,41812.71,3387.47,1693.74,1270.3
2026-03,Germany,Other E-commerce,Other Smart Home,42890.5,3585.76,1792.88,1344.66
2026-03,United Kingdom,Amazon,Robot Vacuum,627482.69,53212.95,26606.48,19954.86
2026-03,United Kingdom,Amazon,Wet-Dry Vacuum,215254.29,18014.42,9007.21,6755.41
2026-03,United Kingdom,Amazon,Stick Vacuum,131235.06,10404.44,5202.22,3901.66
2026-03,United Kingdom,Amazon,Washer-Dryer,110075.91,8131.8,4065.9,3049.42
2026-03,United Kingdom,Amazon,Other Smart Home,103400.63,8722.46,4361.23,3270.92
2026-03,United Kingdom,Official Website,Robot Vacuum,311335.08,26081.54,13040.77,9780.58
2026-03,United Kingdom,Official Website,Wet-Dry Vacuum,98221.4,7723.54,3861.77,2896.33
2026-03,United Kingdom,Official Website,Stick Vacuum,50514.35,4057.11,2028.55,1521.41
2026-03,United Kingdom,Official Website,Washer-Dryer,40062.6,3136.07,1568.04,1176.03
2026-03,United Kingdom,Official Website,Other Smart Home,47455.42,3873.59,1936.8,1452.6
2026-03,United Kingdom,Offline Retail,Robot Vacuum,354959.33,31884.36,15942.18,11956.63
2026-03,United Kingdom,Offline Retail,Wet-Dry Vacuum,118054.59,10191.49,5095.75,3821.81
2026-03,United Kingdom,Offline Retail,Stick Vacuum,71337.78,5495.78,2747.89,2060.92
2026-03,United Kingdom,Offline Retail,Washer-Dryer,57707.1,4282.72,2141.36,1606.02
2026-03,United Kingdom,Offline Retail,Other Smart Home,64006.05,5309.07,2654.53,1990.9
2026-03,United Kingdom,Distributors,Robot Vacuum,309330.02,28578.73,14289.37,10717.03
2026-03,United Kingdom,Distributors,Wet-Dry Vacuum,126463.26,10942.22,5471.11,4103.33
2026-03,United Kingdom,Distributors,Stick Vacuum,72645.46,5793.0,2896.5,2172.38
2026-03,United Kingdom,Distributors,Washer-Dryer,61724.88,4820.35,2410.18,1807.63
2026-03,United Kingdom,Distributors,Other Smart Home,56156.8,4728.12,2364.06,1773.04
2026-03,United Kingdom,Other E-commerce,Robot Vacuum,166361.03,14347.76,7173.88,5380.41
2026-03,United Kingdom,Other E-commerce,Roborock H1 (Unreleased),59477.66,4849.8,2424.9,1818.67
2026-03,United Kingdom,Other E-commerce,Stick Vacuum,37284.36,2864.33,1432.16,1074.12
2026-03,United Kingdom,Other E-commerce,Washer-Dryer,27457.89,2176.84,1088.42,816.31
2026-03,United Kingdom,Other E-commerce,Other Smart Home,27752.08,2336.73,1168.37,876.27
2026-03,Japan,Amazon,Robot Vacuum,778147.88,67628.83,33814.41,25360.81
2026-03,Japan,Amazon,Wet-Dry Vacuum,305835.68,25148.25,12574.13,9430.6
2026-03,Japan,Amazon,Stick Vacuum,166513.61,12735.61,6367.81,4775.86
2026-03,Japan,Amazon,Washer-Dryer,146876.42,11157.42,5578.71,4184.03
2026-03,Japan,Amazon,Other Smart Home,152263.68,12022.1,6011.05,4508.29
2026-03,Japan,Official Website,Robot Vacuum,325689.97,28488.69,14244.34,10683.26
2026-03,Japan,Official Website,Roborock H1 (Unreleased),116505.77,9409.0,4704.5,3528.37
2026-03,Japan,Official Website,Stick Vacuum,67237.93,5431.75,2715.88,2036.91
2026-03,Japan,Official Website,Washer-Dryer,55542.95,4270.7,2135.35,1601.51
2026-03,Japan,Official Website,Other Smart Home,57250.67,4643.98,2321.99,1741.49
2026-03,Japan,Offline Retail,Robot Vacuum,461362.22,39117.12,19558.56,14668.92
2026-03,Japan,Offline Retail,Wet-Dry Vacuum,139726.58,11394.6,5697.3,4272.98
2026-03,Japan,Offline Retail,Stick Vacuum,90357.26,7246.66,3623.33,2717.5
2026-03,Japan,Offline Retail,Washer-Dryer,72963.51,5389.87,2694.93,2021.2
2026-03,Japan,Offline Retail,Other Smart Home,67357.87,6008.26,3004.13,2253.1
2026-03,Japan,Distributors,Robot Vacuum,364476.81,33841.87,16920.94,12690.7
2026-03,Japan,Distributors,Wet-Dry Vacuum,138890.2,11342.25,5671.12,4253.34
2026-03,Japan,Distributors,Stick Vacuum,81530.97,6519.72,3259.86,2444.89
2026-03,Japan,Distributors,Washer-Dryer,78564.3,5935.59,2967.79,2225.84
2026-03,Japan,Distributors,Other Smart Home,71218.78,5923.45,2961.73,2221.29
2026-03,Japan,Other E-commerce,Robot Vacuum,229744.84,20077.86,10038.93,7529.2
2026-03,Japan,Other E-commerce,Wet-Dry Vacuum,75908.85,6484.16,3242.08,2431.56
2026-03,Japan,Other E-commerce,Stick Vacuum,45325.16,3565.0,1782.5,1336.87
2026-03,Japan,Other E-commerce,Washer-Dryer,36039.67,2691.97,1345.99,1009.49
2026-03,Japan,Other E-commerce,Other Smart Home,42973.66,3454.64,1727.32,1295.49
2026-03,Rest of Europe,Amazon,Robot Vacuum,846482.49,70956.64,88695.8,26608.74
2026-03,Rest of Europe,Amazon,Wet-Dry Vacuum,291715.76,24132.92,30166.15,9049.85
2026-03,Rest of Europe,Amazon,Stick Vacuum,163099.98,12941.65,16177.07,4853.12
2026-03,Rest of Europe,Amazon,Washer-Dryer,138365.24,11153.12,13941.4,4182.42
2026-03,Rest of Europe,Amazon,Other Smart Home,139248.74,11792.05,14740.07,4422.02
2026-03,Rest of Europe,Official Website,Robot Vacuum,426000.07,38087.29,47609.12,14282.73
2026-03,Rest of Europe,Official Website,Wet-Dry Vacuum,147171.54,11889.66,14862.07,4458.62
2026-03,Rest of Europe,Official Website,Stick Vacuum,84319.45,6871.51,8589.39,2576.82
2026-03,Rest of Europe,Official Website,Washer-Dryer,73445.6,5517.84,6897.3,2069.19
2026-03,Rest of Europe,Official Website,Other Smart Home,68593.96,5716.44,7145.55,2143.67
2026-03,Rest of Europe,Offline Retail,Robot Vacuum,493221.07,44076.14,55095.17,16528.55
2026-03,Rest of Europe,Offline Retail,Wet-Dry Vacuum,181196.66,14987.81,18734.76,5620.43
2026-03,Rest of Europe,Offline Retail,Stick Vacuum,99297.9,8038.16,10047.7,3014.31
2026-03,Rest of Europe,Offline Retail,Washer-Dryer,75489.22,5882.58,7353.22,2205.97
2026-03,Rest of Europe,Offline Retail,Other Smart Home,78519.75,6896.0,8620.0,2586.0
2026-03,Rest of Europe,Distributors,Robot Vacuum,499546.12,44736.88,55921.1,16776.33
2026-03,Rest of Europe,Distributors,Wet-Dry Vacuum,190965.26,16146.26,20182.83,6054.85
2026-03,Rest of Europe,Distributors,Stick Vacuum,93517.74,7599.05,9498.81,2849.64
2026-03,Rest of Europe,Distributors,Washer-Dryer,88150.03,6697.02,8371.27,2511.38
2026-03,Rest of Europe,Distributors,Other Smart Home,96618.2,7895.51,9869.39,2960.82
2026-03,Rest of Europe,Other E-commerce,Robot Vacuum,266791.64,23550.76,29438.45,8831.54
2026-03,Rest of Europe,Other E-commerce,Wet-Dry Vacuum,99606.77,8059.88,10074.85,3022.45
2026-03,Rest of Europe,Other E-commerce,Stick Vacuum,57155.47,4494.83,5618.53,1685.56
2026-03,Rest of Europe,Other E-commerce,Washer-Dryer,45489.36,3530.43,4413.04,1323.91
2026-03,Rest of Europe,Other E-commerce,Other Smart Home,46314.07,3913.85,4892.32,1467.69
2026-03,Rest of Asia,Amazon,Robot Vacuum,572061.59,50377.15,25188.57,18891.43
2026-03,Rest of Asia,Amazon,Wet-Dry Vacuum,195841.1,16043.93,8021.96,6016.47
2026-03,Rest of Asia,Amazon,Stick Vacuum,114077.4,8758.89,4379.44,3284.58
2026-03,Rest of Asia,Amazon,Washer-Dryer,105173.36,7811.13,3905.56,2929.17
2026-03,Rest of Asia,Amazon,Other Smart Home,90930.37,7702.65,3851.33,2888.5
2026-03,Rest of Asia,Official Website,Robot Vacuum,275276.56,24544.14,12272.07,9204.05
2026-03,Rest of Asia,Official Website,Wet-Dry Vacuum,85706.57,7001.27,3500.64,2625.48
2026-03,Rest of Asia,Official Website,Roborock H1 (Unreleased),48879.19,3946.81,1973.4,1480.05
2026-03,Rest of Asia,Official Website,Washer-Dryer,43077.71,3222.88,1611.44,1208.58
2026-03,Rest of Asia,Official Website,Other Smart Home,45586.15,3806.14,1903.07,1427.3
2026-03,Rest of Asia,Offline Retail,Robot Vacuum,306990.47,28354.77,14177.38,10633.04
2026-03,Rest of Asia,Offline Retail,Wet-Dry Vacuum,112410.76,9656.96,4828.48,3621.36
2026-03,Rest of Asia,Offline Retail,Stick Vacuum,67349.64,5344.26,2672.13,2004.1
2026-03,Rest of Asia,Offline Retail,Washer-Dryer,57685.93,4392.28,2196.14,1647.11
2026-03,Rest of Asia,Offline Retail,Other Smart Home,58789.34,5066.09,2533.05,1899.78
2026-03,Rest of Asia,Distributors,Robot Vacuum,313116.04,27795.37,13897.69,10423.26
2026-03,Rest of Asia,Distributors,Wet-Dry Vacuum,128560.33,10514.26,5257.13,3942.85
2026-03,Rest of Asia,Distributors,Stick Vacuum,67778.54,5616.25,2808.13,2106.09
2026-03,Rest of Asia,Distributors,Washer-Dryer,63718.1,4744.12,2372.06,1779.05
2026-03,Rest of Asia,Distributors,Roborock H1 (Unreleased),60535.95,5102.45,2551.23,1913.42
2026-03,Rest of Asia,Other E-commerce,Robot Vacuum,185901.12,15923.77,7961.88,5971.41
2026-03,Rest of Asia,Other E-commerce,Wet-Dry Vacuum,64181.06,5435.41,2717.7,2038.28
2026-03,Rest of Asia,Other E-commerce,Stick Vacuum,35171.23,2903.11,1451.56,1088.67
2026-03,Rest of Asia,Other E-commerce,Washer-Dryer,28877.53,2252.3,1126.15,844.61
2026-03,Rest of Asia,Other E-commerce,Other Smart Home,33930.37,2835.62,1417.81,1063.36
2026-04,China,Amazon,Robot Vacuum,6155159.16,553576.86,276788.43,207591.32
2026-04,China,Amazon,Wet-Dry Vacuum,2158574.71,181054.47,90527.23,67895.43
2026-04,China,Amazon,Stick Vacuum,1377220.16,109084.7,54542.35,40906.76
2026-04,China,Amazon,Washer-Dryer,1120468.12,86634.76,43317.38,32488.03
2026-04,China,Amazon,Other Smart Home,1123235.1,93788.94,46894.47,35170.85
2026-04,China,Official Website,Robot Vacuum,2882358.47,270057.31,135028.66,101271.49
2026-04,China,Official Website,Wet-Dry Vacuum,1028654.38,84725.59,42362.8,31772.1
2026-04,China,Official Website,Stick Vacuum,534728.02,42893.03,21446.51,16084.89
2026-04,China,Official Website,Washer-Dryer,493165.45,36187.62,18093.81,13570.36
2026-04,China,Official Website,Other Smart Home,458208.97,39291.59,19645.8,14734.35
2026-04,China,Offline Retail,Robot Vacuum,3420892.9,321521.55,160760.77,120570.58
2026-04,China,Offline Retail,Wet-Dry Vacuum,1281911.46,104881.24,52440.62,39330.47
2026-04,China,Offline Retail,Stick Vacuum,706605.44,55946.82,27973.41,20980.06
2026-04,China,Offline Retail,Washer-Dryer,598182.96,47449.56,23724.78,17793.59
2026-04,China,Offline Retail,Other Smart Home,597856.4,52217.77,26108.88,19581.66
2026-04,China,Distributors,Robot Vacuum,3931777.82,334082.83,167041.41,125281.06
2026-04,China,Distributors,Wet-Dry Vacuum,1307896.7,104555.79,52277.89,39208.42
2026-04,China,Distributors,Stick Vacuum,625221.06,54051.18,27025.59,20269.19
2026-04,China,Distributors,Washer-Dryer,565567.7,44111.6,22055.8,16541.85
2026-04,China,Distributors,Other Smart Home,588056.22,46674.43,23337.21,17502.91
2026-04,China,Other E-commerce,Robot Vacuum,2119102.66,191093.86,95546.93,71660.2
2026-04,China,Other E-commerce,Wet-Dry Vacuum,680655.15,57568.58,28784.29,21588.22
2026-04,China,Other E-commerce,Stick Vacuum,413437.27,33357.95,16678.97,12509.23
2026-04,China,Other E-commerce,Washer-Dryer,321730.02,25609.64,12804.82,9603.61
2026-04,China,Other E-commerce,Other Smart Home,303463.14,26651.65,13325.82,9994.37
2026-04,United States,Amazon,Robot Vacuum,1648368.75,198851.32,177545.82,53263.75
2026-04,United States,Amazon,Wet-Dry Vacuum,722960.56,89281.61,79715.72,23914.72
2026-04,United States,Amazon,Stick Vacuum,449020.46,49919.98,44571.41,13371.42
2026-04,United States,Amazon,Washer-Dryer,380898.52,39957.09,35675.97,10702.79
2026-04,United States,Amazon,Other Smart Home,370988.92,45252.17,40403.73,12121.12
2026-04,United States,Official Website,Robot Vacuum,625030.2,79999.77,71428.37,21428.51
2026-04,United States,Official Website,Wet-Dry Vacuum,310133.72,34911.64,31171.11,9351.33
2026-04,United States,Official Website,Stick Vacuum,197209.86,21739.95,19410.67,5823.2
2026-04,United States,Official Website,Washer-Dryer,135207.79,14835.57,13246.05,3973.81
2026-04,United States,Official Website,Other Smart Home,175212.94,19729.9,17615.98,5284.8
2026-04,United States,Offline Retail,Robot Vacuum,1003383.96,120503.8,107592.68,32277.8
2026-04,United States,Offline Retail,Wet-Dry Vacuum,402221.39,46550.1,41562.59,12468.78
2026-04,United States,Offline Retail,Stick Vacuum,253619.3,29193.73,26065.83,7819.75
2026-04,United States,Offline Retail,Washer-Dryer,217418.26,23708.34,21168.16,6350.45
2026-04,United States,Offline Retail,Other Smart Home,219633.95,25405.69,22683.65,6805.09
2026-04,United States,Distributors,Robot Vacuum,975168.62,122044.83,108968.6,32690.58
2026-04,United States,Distributors,Wet-Dry Vacuum,460615.98,52266.26,46666.3,13999.89
2026-04,United States,Distributors,Stick Vacuum,228332.87,26803.38,23931.59,7179.48
2026-04,United States,Distributors,Washer-Dryer,183474.8,20686.14,18469.77,5540.93
2026-04,United States,Distributors,Other Smart Home,214403.13,24878.7,22213.13,6663.94
2026-04,United States,Other E-commerce,Robot Vacuum,473727.93,59835.16,53424.25,16027.27
2026-04,United States,Other E-commerce,Wet-Dry Vacuum,208922.7,24841.62,22180.02,6654.01
2026-04,United States,Other E-commerce,Stick Vacuum,122961.84,14543.12,12984.93,3895.48
2026-04,United States,Other E-commerce,Roborock H1 (Unreleased),106708.39,12442.02,11108.94,3332.68
2026-04,United States,Other E-commerce,Other Smart Home,113672.34,13282.8,11859.64,3557.89
2026-04,Germany,Amazon,Robot Vacuum,995330.36,86772.69,43386.34,32539.76
2026-04,Germany,Amazon,Wet-Dry Vacuum,368209.5,30620.83,15310.41,11482.81
2026-04,Germany,Amazon,Stick Vacuum,193719.82,15559.48,7779.74,5834.81
2026-04,Germany,Amazon,Washer-Dryer,173348.44,12879.71,6439.86,4829.89
2026-04,Germany,Amazon,Other Smart Home,167079.71,14494.0,7247.0,5435.25
2026-04,Germany,Official Website,Robot Vacuum,399243.13,34926.26,17463.13,13097.35
2026-04,Germany,Official Website,Wet-Dry Vacuum,142146.82,12470.78,6235.39,4676.54
2026-04,Germany,Official Website,Stick Vacuum,82829.43,6797.31,3398.66,2548.99
2026-04,Germany,Official Website,Washer-Dryer,70037.75,5590.92,2795.46,2096.59
2026-04,Germany,Official Website,Other Smart Home,73352.26,5972.58,2986.29,2239.72
2026-04,Germany,Offline Retail,Robot Vacuum,564943.37,50315.92,25157.96,18868.47
2026-04,Germany,Offline Retail,Roborock H1 (Unreleased),224264.23,18696.26,9348.13,7011.1
2026-04,Germany,Offline Retail,Stick Vacuum,105522.84,8731.74,4365.87,3274.4
2026-04,Germany,Offline Retail,Washer-Dryer,100754.02,7820.62,3910.31,2932.73
2026-04,Germany,Offline Retail,Other Smart Home,103365.51,8815.71,4407.85,3305.89
2026-04,Germany,Distributors,Robot Vacuum,575838.95,50603.56,25301.78,18976.33
2026-04,Germany,Distributors,Wet-Dry Vacuum,200898.24,17254.54,8627.27,6470.45
2026-04,Germany,Distributors,Stick Vacuum,104130.43,8010.85,4005.43,3004.07
2026-04,Germany,Distributors,Roborock H1 (Unreleased),84208.08,7388.75,3694.38,2770.78
2026-04,Germany,Distributors,Other Smart Home,83111.43,7097.68,3548.84,2661.63
2026-04,Germany,Other E-commerce,Robot Vacuum,314947.19,26654.17,13327.09,9995.32
2026-04,Germany,Other E-commerce,Wet-Dry Vacuum,92751.12,7831.49,3915.75,2936.81
2026-04,Germany,Other E-commerce,Stick Vacuum,50647.17,4218.17,2109.08,1581.81
2026-04,Germany,Other E-commerce,Washer-Dryer,46446.33,3549.47,1774.73,1331.05
2026-04,Germany,Other E-commerce,Other Smart Home,52639.19,4450.07,2225.03,1668.77
2026-04,United Kingdom,Amazon,Robot Vacuum,577248.55,52630.76,26315.38,19736.53
2026-04,United Kingdom,Amazon,Wet-Dry Vacuum,203250.07,17513.27,8756.64,6567.48
2026-04,United Kingdom,Amazon,Stick Vacuum,119902.31,8856.63,4428.32,3321.24
2026-04,United Kingdom,Amazon,Washer-Dryer,86196.29,6680.9,3340.45,2505.34
2026-04,United Kingdom,Amazon,Other Smart Home,100088.23,8852.04,4426.02,3319.52
2026-04,United Kingdom,Official Website,Robot Vacuum,275934.01,23475.5,11737.75,8803.31
2026-04,United Kingdom,Official Website,Wet-Dry Vacuum,87113.92,7128.81,3564.4,2673.3
2026-04,United Kingdom,Official Website,Stick Vacuum,50291.55,4118.01,2059.01,1544.26
2026-04,United Kingdom,Official Website,Washer-Dryer,41396.15,3276.03,1638.01,1228.51
2026-04,United Kingdom,Official Website,Other Smart Home,46237.06,3776.78,1888.39,1416.29
2026-04,United Kingdom,Offline Retail,Robot Vacuum,351463.15,31474.32,15737.16,11802.87
